partition	cluster	cluster_length	samples
avg_clade-2x1.0	cluster_346496	12	USA/UT-UPHL-230324290522/2023|OQ850449.1|2023-03-11,USA/USA_UT-IDEL-2023040333_2023/2023|OQ791609.1|2023-03-28,USA/UT-UPHL-230407598531/2023|OQ803039.1|2023-03-12,USA/UT-UPHL-230407315549/2023|OQ802941.1|2023-03-14,USA/UT-UPHL-230417292189/2023|OQ848279.1|2023-04-07,USA/UT-UPHL-230417688900/2023|OQ848338.1|2023-04-05,USA/UT-UPHL-230403901789/2023|OQ850946.1|2023-03-23,Wales/PHWC-PKXWHT/2023|2023-04-03,England/BRBR-327159FE/2023|OX461394.1|2023-03-28,Wales/PHWC-PKXNQY/2023|2023-03-27,England/BRBR-327159FE/2023|2023-03-28,England/BRBR-32715985/2023|2023-03-28
avg_clade-2x1.0	singleton_264051	1	USA/VT-23-002329-WGS-02/2023|OQ779121.1|2023-03-20
avg_clade-2x1.0	cluster_343320	10	England/PLYM-3270DD2A/2023|2023-03-23,England/PHEP-YYGTWN9/2023|2023-03-27,England/PHEP-YYG1KXP/2023|2023-04-02,England/PHEP-YYGT6KF/2023|2023-03-29,England/PHEP-YYG1AEP/2023|2023-04-11,England/PHEP-YYG1S14/2023|2023-04-09,USA/NY-CDC-QDX48316205/2023|OQ783332.1|2023-03-23,England/PHEP-YYGUDSD/2023|2023-04-07,England/PHEP-YYGTRM7/2023|2023-03-23,England/PHEP-YYGON4N/2023|2023-03-13
avg_clade-2x1.0	singleton_247993	1	BHR/R15902846640/2023|OQ781396.1|2023-03-05
avg_clade-2x1.0	singleton_248925	1	USA/NY-CDC-QDX47492420/2023|OQ654557.1|2023-03-03
avg_clade-2x1.0	cluster_350623	13	England/PHEC-YYEMXTO/2023|2023-03-08,England/BRBR-32700E8E/2023|OX455968.1|2023-03-10,England/PHEP-YYGOIW5/2023|2023-03-18,USA/VT-23-002248-WGS-02/2023|OQ689950.1|2023-03-02,England/BRBR-32701403/2023|OX455829.1|2023-03-10,England/BRBR-32700F8B/2023|OX456021.1|2023-03-10,England/BRBR-32700F4F/2023|OX456216.1|2023-03-10,England/BRBR-32700F6D/2023|OX455878.1|2023-03-10,England/BRBR-32700C66/2023|OX456215.1|2023-03-10,England/BRBR-3270A5BC/2023|OX458894.1|2023-03-16,England/BRBR-3270A473/2023|OX458747.1|2023-03-17,England/BRBR-3270A473/2023|2023-03-17,England/BRBR-3270A5BC/2023|2023-03-16
avg_clade-2x1.0	cluster_356142	11	USA/IL-CDC-QDX48193319/2023|OQ728779.1|2023-03-21,USA/IL-CDC-LC1032611/2023|OQ733578.1|2023-03-15,USA/IL-CDC-QDX48316632/2023|OQ782858.1|2023-03-23,USA/IL-CDC-QDX48193334/2023|OQ728721.1|2023-03-21,USA/WI-CDC-VSX-A063112/2023|OQ609584.1|2023-03-03,USA/IL-CDC-VSX-A063222/2023|OQ651790.1|2023-03-07,USA/IL-CDC-LC1033683/2023|OQ748271.1|2023-03-20,USA/IL-CDC-QDX48587556/2023|OQ825762.1|2023-03-30,USA/IL-CDC-LC1036663/2023|OQ852169.1|2023-04-04,USA/TX-CDC-QDX48685271/2023|OQ827458.1|2023-04-01,USA/IL-CDC-VSX-A079078/2023|OQ609383.1|2023-03-01
avg_clade-2x1.0	cluster_377075	2	CHN/SH-XG2304-2157/2023|C_AA009512.1|2023-04-01,CHN/FJ-202303S045/2023|C_AA005285.1|2023-03-08
avg_clade-2x1.0	cluster_344419	41	England/PHEC-YYEJ3IN/2023|2023-03-04,England/PHEP-YYG1NZR/2023|2023-03-30,England/BRBR-32708EC2/2023|OX458349.1|2023-03-16,England/BRBR-32708EC2/2023|2023-03-16,England/PHEP-YYGXQOP/2023|2023-03-10,England/PHEP-YYGXQRG/2023|2023-03-10,England/BRBR-3270155B/2023|OX456038.1|2023-03-10,England/BRBR-327018E9/2023|OX456013.1|2023-03-10,England/BRBR-32707F1B/2023|OX458227.1|2023-03-14,England/BRBR-32701C83/2023|2023-03-10,England/PHEC-YYEPYME/2023|2023-03-09,England/BRBR-327137C9/2023|OX461341.1|2023-03-25,England/BRBR-32713802/2023|OX462117.1|2023-03-25,England/BRBR-3271383F/2023|OX461934.1|2023-03-25,England/BRBR-327137C9/2023|2023-03-25,England/BRBR-32713802/2023|2023-03-25,England/BRBR-3271383F/2023|2023-03-25,England/BRBR-32708114/2023|OX457969.1|2023-03-14,England/BRBR-3270C040/2023|OX459254.1|2023-03-20,England/BRBR-32707A65/2023|OX458002.1|2023-03-15,England/BRBR-32702077/2023|OX458175.1|2023-03-12,England/BRBR-3270111B/2023|OX456265.1|2023-03-10,England/BRBR-327017EC/2023|OX455972.1|2023-03-10,England/BRBR-327018BC/2023|OX456147.1|2023-03-10,England/BRBR-32701791/2023|OX456272.1|2023-03-10,England/BRBR-32701922/2023|OX455973.1|2023-03-10,England/BRBR-32701193/2023|OX456304.1|2023-03-10,England/BRBR-32701CED/2023|OX456017.1|2023-03-10,England/BRBR-3270151F/2023|OX456118.1|2023-03-10,England/BRBR-327017BF/2023|OX455915.1|2023-03-10,England/PHEC-YYEK1C4/2023|2023-03-03,England/BRBR-326F3AA9/2023|OX451912.1|2023-03-04,England/BRBR-326F28DD/2023|OX452921.1|2023-03-03,England/BRBR-326F1838/2023|OX452169.1|2023-03-03,England/BRBR-326F1C3C/2023|OX452146.1|2023-03-03,England/BRBR-326F19EA/2023|OX452236.1|2023-03-03,England/BRBR-326F1EAF/2023|OX452288.1|2023-03-03,England/BRBR-326F1F24/2023|OX452070.1|2023-03-03,England/QEUH-32700A99/2023|OX456144.1|2023-03-07,Scotland/SCOT-28297/2023|OX463141.1|2023-03-25,Scotland/SCOT-28297/2023|2023-03-25
avg_clade-2x1.0	cluster_352793	4	England/PHEC-YYEOH7Y/2023|2023-03-24,England/PHEC-YYEMQRC/2023|2023-03-11,England/PHEP-YYG147Y/2023|2023-04-07,England/DHSC-CYFZ5PM/2023|2023-03-25
avg_clade-2x1.0	cluster_392792	1	USA/WA-UW-23030272940/2023|OQ673691.1|2023-03-02
avg_clade-2x1.0	cluster_384688	2	USA/TN-CDC-QDX47869752/2023|OQ705358.1|2023-03-12,USA/NV-CDC-LC1028250/2023|OQ681551.1|2023-03-06
avg_clade-2x1.0	cluster_347560	4	USA/CA-CDC-QDX47870173/2023|OQ684334.1|2023-03-08,USA/TX-CDC-QDX47771472/2023|OQ684888.1|2023-03-10,USA/CA-CDC-QDX47870464/2023|OQ705200.1|2023-03-11,USA/CA-CDC-LC1029268/2023|OQ699577.1|2023-03-14
avg_clade-2x1.0	cluster_345811	2	USA/WA-CDC-UW23030539210/2023|OQ619347.1|2023-03-05,USA/UT-UPHL-230317189855/2023|OQ746949.1|2023-03-08
avg_clade-2x1.0	cluster_336799	2	USA/WA-CDC-UW23032899519/2023|OQ833512.1|2023-03-28,England/PHEP-YYGUBY1/2023|2023-04-10
avg_clade-2x1.0	cluster_347201	3	USA/TX-CDC-QDX47771489/2023|OQ685004.1|2023-03-11,USA/MA-CDCBI-CRSP_UAEXTUOS3SN5HW6Y/2023|OQ642034.1|2023-03-05,USA/CA-CDC-QDX47595155/2023|OQ655440.1|2023-03-04
avg_clade-2x1.0	cluster_361624	1	Switzerland/TI-EOC-22_27846435/2023|OX461089.1|2023-03-22
avg_clade-2x1.0	cluster_349184	11	USA/PA-CDC-LC1024441/2023|OQ642936.1|2023-03-03,USA/PA-CDC-LC1036613/2023|OQ852185.1|2023-04-05,USA/GA-CDC-QDX48586920/2023|OQ825827.1|2023-03-31,USA/PA-CDC-QDX47492840/2023|OQ654151.1|2023-03-01,USA/NJ-CDC-QDX47869826/2023|OQ705081.1|2023-03-10,USA/PA-CDC-QDX48095069/2023|OQ727812.1|2023-03-15,USA/NY-CDC-QDX48415288/2023|OQ784007.1|2023-03-27,USA/NY-CDC-QDX48366028/2023|OQ783700.1|2023-03-25,USA/WI-CDC-LC1028424/2023|OQ681664.1|2023-03-08,USA/CA-CDC-QDX47595237/2023|OQ655684.1|2023-03-05,USA/TX-CDC-QDX48685433/2023|OQ827744.1|2023-04-03
avg_clade-2x1.0	cluster_390640	1	Switzerland/TI-SNRCI-HUG-41089545/2023|OX463979.1|2023-03-31
avg_clade-2x1.0	cluster_301567	5	England/BRBR-32708CD7/2023|2023-03-15,England/BRBR-32708CD7/2023|OX458456.1|2023-03-15,England/QEUH-32700D63/2023|OX456071.1|2023-03-07,England/QEUH-327035FF/2023|OX457728.1|2023-03-07,England/PHEC-YYETDPA/2023|2023-03-28
avg_clade-2x1.0	cluster_397375	1	USA/NY-CDC-QDX47492952/2023|OQ655023.1|2023-03-04
avg_clade-2x1.0	cluster_400574	6	England/PHEP-YYGXG59/2023|2023-03-07,England/PHEP-YYGO5ME/2023|2023-03-17,Scotland/SCOT-29457/2023|2023-03-28,England/PHEP-YYGXGWP/2023|2023-03-07,England/PHEP-YYGXGZ8/2023|2023-03-07,England/PHEP-YYGP6MC/2023|2023-03-03
avg_clade-2x1.0	singleton_253376	1	USA/SC-CDC-QDX48143966/2023|OQ728368.1|2023-03-19
avg_clade-2x1.0	cluster_381438	1	CHN/FJ-202302S082/2023|C_AA005244.1|2023-03-01
avg_clade-2x1.0	cluster_380731	6	USA/CA-CDC-QDX47870252/2023|OQ704863.1|2023-03-09,USA/CA-CDC-QDX47870253/2023|OQ704969.1|2023-03-09,USA/CA-CDC-LC1026867/2023|OQ660965.1|2023-03-07,USA/CA-CDC-QDX48094748/2023|OQ727748.1|2023-03-14,USA/CA-CDC-QDX47594890/2023|OQ655294.1|2023-03-02,USA/CA-CDC-QDX47594856/2023|OQ655302.1|2023-03-02
avg_clade-2x1.0	cluster_355352	3	USA/MA-CDCBI-CRSP_YK36HLFHWJBWUD7P/2023|OQ727716.1|2023-03-21,USA/MA-CDCBI-CRSP_C7UVE3A2HAQX6HIX/2023|OQ727623.1|2023-03-20,USA/MA-CDCBI-CRSP_QH7DO5UW4DBZUPMU/2023|OQ642012.1|2023-03-09
avg_clade-2x1.0	cluster_366610	1	USA/WV-CDC-QDX48144324/2023|OQ728509.1|2023-03-20
avg_clade-2x1.0	cluster_351698	7	USA/PA-CDC-LC1026233/2023|OQ660972.1|2023-03-07,USA/MD-CDC-LC1032274/2023|OQ734261.1|2023-03-24,USA/VA-CDC-QDX47594379/2023|OQ655708.1|2023-03-05,USA/WA-UW-23030213078/2023|OQ673713.1|2023-03-02,USA/WA-UW-23030207825/2023|OQ673743.1|2023-03-02,USA/OH-USAFSAM-S21317/2023|OQ843944.1|2023-03-31,USA/NY-CDC-LC1026178/2023|OQ661304.1|2023-03-09
avg_clade-2x1.0	cluster_385209	3	USA/FL-CDC-LC1024266/2023|OQ621198.1|2023-03-01,USA/UT-UPHL-230407339537/2023|OQ802948.1|2023-04-02,USA/NC-CDC-LC1026552/2023|OQ661543.1|2023-03-11
avg_clade-2x1.0	cluster_390272	4	USA/WA-CDC-UW23031379123/2023|OQ704389.1|2023-03-13,USA/CA-CDC-VSX-A079351/2023|OQ748701.1|2023-03-24,England/PHEC-YYEXHEQ/2023|2023-03-22,USA/CA-CDC-QDX47870299/2023|OQ704895.1|2023-03-09
avg_clade-2x1.0	cluster_366683	5	England/PHEC-YYE84PS/2023|2023-03-02,England/PHEP-YYGPAEA/2023|2023-03-02,England/PHEP-YYGXDCB/2023|2023-03-04,England/PHEP-YYGXDKF/2023|2023-03-02,England/PHEP-YYGXH15/2023|2023-03-14
avg_clade-2x1.0	cluster_388868	4	England/PHEC-YYEM1M4/2023|2023-03-12,Scotland/SCOT-27786/2023|OX460635.1|2023-03-10,England/BRBR-3270A4DD/2023|OX458437.1|2023-03-18,England/BRBR-3270A4DD/2023|2023-03-18
avg_clade-2x1.0	cluster_351751	7	England/PHEC-YYEUC9G/2023|2023-04-05,England/PHEC-YYE1PU9/2023|2023-04-02,England/PHEC-YYEUPCC/2023|2023-04-08,England/PHEC-YYETRGF/2023|2023-03-28,England/PHEC-YYEXBFX/2023|2023-03-15,England/PHEC-YYEXSPK/2023|2023-03-19,England/PHEC-YYEQ9DZ/2023|2023-03-15
avg_clade-2x1.0	cluster_403332	5	USA/CA-CDC-QDX48733763/2023|OQ827508.1|2023-04-02,USA/CA-CDC-QDX48192928/2023|OQ728503.1|2023-03-20,USA/RI-CDC-2-6966354/2023|OQ816949.1|2023-03-14,USA/NV-CDC-QDX48193020/2023|OQ782265.1|2023-03-19,USA/NV-CDC-QDX48043570/2023|OQ728011.1|2023-03-16
avg_clade-2x1.0	cluster_396298	7	USA/MD-CDC-QDX47418086/2023|OQ644141.1|2023-03-01,USA/WA-UW-23031097399/2023|OQ673773.1|2023-03-10,USA/MN-CDC-VSX-A00227/2023|OQ681128.1|2023-03-02,USA/IL-CDC-LC1028617/2023|OQ681777.1|2023-03-09,USA/FL-CDC-QDX48316457/2023|OQ782879.1|2023-03-23,USA/IL-CDC-LC1028684/2023|OQ681935.1|2023-03-12,USA/IL-RIPHL_32144_G/2023|OQ739051.1|2023-03-16
avg_clade-2x1.0	singleton_267296	1	USA/PA-CDC-LC1034744/2023|OQ802448.1|2023-03-28
avg_clade-2x1.0	cluster_340313	1	USA/NE-NPHL23-896/2023|OQ759284.1|2023-03-14
avg_clade-2x1.0	cluster_393172	5	USA/CA-CDC-VSX-A064642/2023|OQ651821.1|2023-03-08,USA/CA-CDC-LC1032887/2023|OQ733993.1|2023-03-22,USA/HI-CDC-QDX48464089/2023|OQ783766.1|2023-03-26,USA/CA-CDC-QDX48733977/2023|OQ827906.1|2023-04-03,USA/CA-CDC-QDX48365708/2023|OQ782724.1|2023-03-22
avg_clade-2x1.0	cluster_346257	3	England/PHEC-YYEM9CM/2023|2023-03-14,Wales/PHWC-PKQ84R/2023|2023-03-16,Wales/PHWC-PKQ876/2023|2023-03-16
avg_clade-2x1.0	cluster_397267	1	USA/CA-CDC-QDX48094863/2023|OQ713253.1|2023-03-16
avg_clade-2x1.0	cluster_360119	1	USA/FL-CDC-QDX47696770/2023|OQ683979.1|2023-03-06
avg_clade-2x1.0	cluster_308523	2	England/PHEP-YYGT7AJ/2023|2023-03-23,England/QEUH-326F5360/2023|2023-03-02
avg_clade-2x1.0	cluster_389999	12	England/BRBR-3270A868/2023|OX459467.1|2023-03-18,England/BRBR-3270A868/2023|2023-03-18,England/BRBR-3270B797/2023|OX459410.1|2023-03-18,England/BRBR-3270B797/2023|2023-03-18,England/BRBR-3270AF81/2023|OX458928.1|2023-03-18,England/BRBR-3270AF81/2023|2023-03-18,England/QEUH-326F4BF0/2023|OX453952.1|2023-03-01,England/BRBR-3270A6B9/2023|OX459651.1|2023-03-18,England/BRBR-3270A9B0/2023|OX459654.1|2023-03-18,England/BRBR-3270A6B9/2023|2023-03-18,England/BRBR-3270A9B0/2023|2023-03-18,England/BRBR-326FB4A3/2023|2023-03-07
avg_clade-2x1.0	cluster_338595	2	England/PHEP-YYG1JFN/2023|2023-04-02,England/PHEC-YYEKS1J/2023|2023-03-06
avg_clade-2x1.0	cluster_391128	2	CHN/XG2303-1953/2023|C_AA008539.1|2023-03-20,CHN/ZJCDC622/2023|C_AA006203.1|2023-03-16
avg_clade-2x1.0	cluster_347700	6	England/PHEC-YYETY88/2023|2023-03-27,England/PLYM-327148B6/2023|OX461323.1|2023-03-27,England/PLYM-327148B6/2023|2023-03-27,England/BRBR-3270F915/2023|OX461790.1|2023-03-22,England/BRBR-3270F599/2023|2023-03-22,England/BRBR-327007B0/2023|OX453899.1|2023-03-10
avg_clade-2x1.0	singleton_267653	1	CHN/JLCDC-th0042/2023|C_AA003018.1|2023-03-17
avg_clade-2x1.0	singleton_226649	1	England/BRBR-326EE607/2023|OX450757.1|2023-03-02
avg_clade-2x1.0	cluster_343605	3	USA/UT-UPHL-230417643101/2023|OQ848327.1|2023-03-25,USA/UT-UPHL-230417535866/2023|OQ848311.1|2023-04-08,USA/UT-UPHL-230417764460/2023|OQ848349.1|2023-04-05
avg_clade-2x1.0	cluster_360965	12	USA/WA-UW-23031812170/2023|OQ704024.1|2023-03-18,USA/WA-UW-23031803781/2023|OQ704110.1|2023-03-18,USA/WA-UW-23031020867/2023|OQ673688.1|2023-03-10,USA/WA-UW-23031836830/2023|OQ704118.1|2023-03-18,USA/WA-UW-23030955392/2023|OQ673686.1|2023-03-09,USA/WA-UW-23031110352/2023|OQ673711.1|2023-03-11,USA/WA-CDC-LC1029541/2023|OQ699611.1|2023-03-15,USA/CA-CDC-LC1035556/2023|OQ808475.1|2023-03-31,USA/NE-NM_L363110312/2023|OQ759263.1|2023-03-11,USA/NE-NM_L363177672/2023|OQ759329.1|2023-03-18,USA/NC-CDC-QDX47771399/2023|OQ684697.1|2023-03-09,England/QEUH-326FDB42/2023|OX453824.1|2023-03-06
avg_clade-2x1.0	cluster_390783	1	CHN/JXNCDC-086/2023|C_AA007531.1|2023-03-11
avg_clade-2x1.0	cluster_379800	1	CHN/FJ-202303S030/2023|C_AA005274.1|2023-03-02
avg_clade-2x1.0	cluster_310078	2	England/PHEC-YYEORTO/2023|2023-03-23,England/PHEC-YYEJ9AS/2023|2023-03-01
avg_clade-2x1.0	cluster_386867	6	USA/PA-CDC-QDX47920218/2023|OQ705473.1|2023-03-12,USA/PA-CDC-QDX48365442/2023|OQ783222.1|2023-03-26,USA/CA-CDC-QDX47542230/2023|OQ654797.1|2023-03-03,USA/PA-CDC-QDX47973700/2023|OQ713017.1|2023-03-15,USA/CA-CDC-QDX47542254/2023|OQ654762.1|2023-03-03,USA/CA-CDC-LC1036356/2023|OQ852211.1|2023-04-06
avg_clade-2x1.0	cluster_347082	1	USA/FL-CDC-QDX47696710/2023|OQ684069.1|2023-03-07
avg_clade-2x1.0	cluster_341393	2	USA/FL-CDC-QDX47696842/2023|OQ684586.1|2023-03-08,USA/WA-UW-23031572322/2023|OQ737148.1|2023-03-15
avg_clade-2x1.0	cluster_397895	4	USA/IL-CDC-LC1028688/2023|OQ681923.1|2023-03-12,USA/VT-23-002718-WGS-02/2023|OQ779103.1|2023-03-18,USA/VT-23-002472-WGS-02/2023|OQ719930.1|2023-03-17,USA/NJ-CDC-LC1029690/2023|OQ712261.1|2023-03-15
avg_clade-2x1.0	cluster_305672	2	CHN/GDCDC_SW_0065/2023|C_AA003377.1|2023-03-10,CHN/GDCDC_SW_0076/2023|C_AA003386.1|2023-03-20
avg_clade-2x1.0	singleton_245805	1	England/PHEP-YYG1D55/2023|2023-03-25
avg_clade-2x1.0	singleton_260103	1	USA/OH-CDC-QDX48365993/2023|OQ782855.1|2023-03-23
avg_clade-2x1.0	singleton_283004	1	USA/VA-CAV_VAS3N_00018577_01/2023|OQ843798.1|2023-03-27
avg_clade-2x1.0	cluster_340570	2	CHN/SH-HG20230403-162/2023|C_AA009128.1|2023-03-31,USA/CA-CDC-QDX48094692/2023|OQ727736.1|2023-03-14
avg_clade-2x1.0	cluster_346941	1	USA/CO-CDC-LC1033706/2023|OQ748238.1|2023-03-20
avg_clade-2x1.0	cluster_394012	3	USA/NY-CDC-QDX47418143/2023|OQ644107.1|2023-03-01,USA/NY-CDC-QDX48043313/2023|OQ713528.1|2023-03-18,USA/NY-CDC-QDX48043242/2023|OQ713456.1|2023-03-17
avg_clade-2x1.0	singleton_282509	1	USA/TN-CDC-QDX47417949/2023|OQ644103.1|2023-03-01
avg_clade-2x1.0	singleton_246103	1	USA/MN-CDC-LC1029011/2023|OQ699340.1|2023-03-08
avg_clade-2x1.0	singleton_282136	1	USA/VA-CDC-VSX-A064196/2023|OQ609334.1|2023-03-01
avg_clade-2x1.0	cluster_337699	2	USA/FL-CDC-QDX48587409/2023|OQ827181.1|2023-03-30,CHN/SH-HG20230407-184/2023|C_AA009465.1|2023-04-06
avg_clade-2x1.0	cluster_302011	3	THA/MTM_01_660/2023|OQ781185.1|2023-03-13,USA/MN-CDC-LC1028261/2023|OQ681518.1|2023-03-05,USA/MN-CDC-LC1028263/2023|OQ681510.1|2023-03-04
avg_clade-2x1.0	cluster_307121	4	England/DHSC-CYGX8G7/2023|2023-03-18,England/PHEC-YYEO1BD/2023|2023-03-24,England/PHEC-YYE1Y1Q/2023|2023-03-31,England/PHEC-YYEO1F5/2023|2023-03-25
avg_clade-2x1.0	singleton_272671	1	USA/UT-CDC-QDX48043761/2023|OQ713215.1|2023-03-16
avg_clade-2x1.0	cluster_365087	1	USA/WI-CDC-VSX-A065275/2023|OQ748805.1|2023-03-27
avg_clade-2x1.0	cluster_390932	2	CHN/ZJCDC696/2023|C_AA008778.1|2023-03-31,CHN/ZJCDC748/2023|C_AA009612.1|2023-03-31
avg_clade-2x1.0	singleton_253263	1	USA/MN-MDH-34778/2023|OQ725306.1|2023-03-09
avg_clade-2x1.0	cluster_395978	1	England/DHSC-CYRP98J/2023|2023-03-11
avg_clade-2x1.0	cluster_351353	3	USA/PA-CDC-LC1024891/2023|OQ642837.1|2023-03-02,USA/PA-CDC-LC1028766/2023|OQ681791.1|2023-03-10,USA/GA-GPHL-0383/2023|OQ818995.1|2023-03-09
avg_clade-2x1.0	singleton_246122	1	Switzerland/GE-HUG-40816030/2023|OX455756.1|2023-03-05
avg_clade-2x1.0	cluster_344587	1	USA/CO-CDPHE-2103797523/2023|OQ698152.1|2023-03-01
avg_clade-2x1.0	cluster_367266	2	USA/MN-MDH-34749/2023|OQ725335.1|2023-03-20,USA/MN-CDC-QDX47870726/2023|OQ705410.1|2023-03-12
avg_clade-2x1.0	singleton_261063	1	USA/NJ-CDC-QDX48587203/2023|OQ827045.1|2023-03-29
avg_clade-2x1.0	cluster_343242	5	ZAF/NHLS-UCT-DD-0031/2023|OQ826394.1|2023-03-15,ZAF/NHLS-UCT-GS-CH58/2023|OQ826416.1|2023-03-07,USA/NJ-CDC-QDX48685185/2023|OQ827805.1|2023-04-03,USA/NJ-CDC-QDX48586976/2023|OQ825538.1|2023-03-29,USA/WA-CDC-UW23040109898/2023|OQ799244.1|2023-04-01
avg_clade-2x1.0	cluster_349442	2	USA/FL-CDC-QDX48193273/2023|OQ728650.1|2023-03-20,USA/OH-CDC-QDX47493214/2023|OQ654817.1|2023-03-03
avg_clade-2x1.0	cluster_351212	1	USA/FL-CDC-QDX48685485/2023|OQ827581.1|2023-04-02
avg_clade-2x1.0	cluster_360656	2	USA/NC-CDC-QDX48586908/2023|OQ825717.1|2023-03-30,USA/JW9356/2023|OQ857538.1|2023-03-30
avg_clade-2x1.0	cluster_380272	2	CHN/XJ-34/2023|C_AA006486.1|2023-03-22,CHN/BD-98/2023|C_AA006293.1|2023-03-01
avg_clade-2x1.0	cluster_303114	4	USA/VA-CDC-LC1036288/2023|OQ832874.1|2023-04-02,USA/NY-CDC-LC1030882/2023|OQ712296.1|2023-03-16,USA/WA-UW-23032904479/2023|OQ851703.1|2023-03-29,USA/MD-CDC-QDX48685236/2023|OQ827888.1|2023-04-03
avg_clade-2x1.0	singleton_243470	1	England/PHEP-YYG1EWR/2023|2023-03-28
avg_clade-2x1.0	cluster_359084	1	England/PHEP-YYGO1KU/2023|2023-03-13
avg_clade-2x1.0	cluster_356696	2	England/PHEP-YYG1WOY/2023|2023-04-03,England/PHEC-YYEPDJJ/2023|2023-03-13
avg_clade-2x1.0	cluster_365053	3	USA/FL-CDC-QDX48587407/2023|OQ827195.1|2023-03-30,USA/FL-CDC-QDX48587508/2023|OQ827289.1|2023-03-31,USA/NJ-PHEL-V23008443/2023|OQ682450.1|2023-03-08
avg_clade-2x1.0	cluster_398664	2	England/BRBR-326F18FC/2023|OX451843.1|2023-03-02,England/PHEC-YYEKQKN/2023|2023-03-05
avg_clade-2x1.0	cluster_310115	1	England/BRBR-326F29BC/2023|OX452339.1|2023-03-02
avg_clade-2x1.0	cluster_349949	9	USA/NJ-CDC-LC1029806/2023|OQ712198.1|2023-03-14,USA/CA-CDC-QDX48637247/2023|OQ825902.1|2023-04-01,USA/CA-CDC-QDX48008029/2023|OQ712835.1|2023-03-14,USA/CA-CDC-QDX48094735/2023|OQ727767.1|2023-03-15,USA/CA-CDC-VSX-A064876/2023|OQ681301.1|2023-03-11,USA/PA-CDC-LC1029207/2023|OQ699522.1|2023-03-14,USA/WA-UW-23032906861/2023|OQ851692.1|2023-03-29,USA/WA-UW-23032961615/2023|OQ851674.1|2023-03-29,USA/WA-UW-23032981315/2023|OQ851699.1|2023-03-29
avg_clade-2x1.0	cluster_370743	1	Switzerland/BE-SNRCI-HUG-41057383/2023|OX463982.1|2023-03-28
avg_clade-2x1.0	cluster_350389	1	USA/GA-CDC-LC1029860/2023|OQ712385.1|2023-03-17
avg_clade-2x1.0	cluster_375803	4	England/PLYM-32704136/2023|OX457841.1|2023-03-13,England/PLYM-327041DC/2023|OX457762.1|2023-03-13,England/PLYM-327073D3/2023|OX458472.1|2023-03-13,England/PLYM-327073D3/2023|2023-03-13
avg_clade-2x1.0	cluster_402821	2	USA/PA-CDC-QDX48316302/2023|OQ783182.1|2023-03-25,USA/VA-CDC-QDX47492490/2023|OQ654965.1|2023-03-04
avg_clade-2x1.0	cluster_396294	3	USA/NE-NPHL23-900/2023|OQ759296.1|2023-03-10,USA/NE-NM_L363005469/2023|OQ759164.1|2023-03-02,USA/NE-NM_L363163470/2023|OQ759328.1|2023-03-16
avg_clade-2x1.0	singleton_246659	1	Switzerland/BS-UHB-USB_2023_03_14_156e8183/2023|OX456532.1|2023-03-13
avg_clade-2x1.0	singleton_268240	1	USA/CA-CDC-QDX48094732/2023|OQ727795.1|2023-03-15
avg_clade-2x1.0	singleton_243918	1	USA/WA-CDC-LC1036446/2023|OQ852081.1|2023-03-31
avg_clade-2x1.0	cluster_340934	2	England/PHEC-YYEWBZ9/2023|2023-04-08,England/PHEC-YYEMXBT/2023|2023-03-12
avg_clade-2x1.0	singleton_249804	1	England/PHEP-YYGXQ8Y/2023|2023-03-09
avg_clade-2x1.0	cluster_396178	2	USA/CA-CDPH-6000015303/2023|OQ822715.1|2023-03-12,USA/CA-CDC-LC1026924/2023|OQ661177.1|2023-03-08
avg_clade-2x1.0	cluster_396264	2	USA/NJ-CDC-QDX48043249/2023|OQ713396.1|2023-03-17,USA/MN-CDC-QDX47870854/2023|OQ705654.1|2023-03-13
avg_clade-2x1.0	cluster_339687	2	USA/FL-CDC-QDX48094995/2023|OQ727778.1|2023-03-15,England/PHEP-YYG1SGU/2023|2023-04-06
avg_clade-2x1.0	cluster_341648	3	CHN/2023-19-CX532/2023|C_AA009187.1|2023-04-07,CHN/ZJCDC835/2023|C_AA009699.1|2023-04-11,USA/CA-CDC-LC1032559/2023|OQ733849.1|2023-03-21
avg_clade-2x1.0	cluster_388718	2	USA/CA-CDC-LC1028373/2023|OQ681805.1|2023-03-10,USA/CA-CDC-LC1028835/2023|OQ699619.1|2023-03-15
avg_clade-2x1.0	cluster_378125	3	CHN/HLJCDC-0707/2023|C_AA003337.1|2023-03-29,CHN/JLCDC-bs0023/2023|C_AA002951.1|2023-03-16,CHN/JLCDC-bs0022/2023|C_AA002950.1|2023-03-16
avg_clade-2x1.0	cluster_402291	1	USA/FL-CDC-LC1026551/2023|OQ661498.1|2023-03-10
avg_clade-2x1.0	singleton_243504	1	Wales/PHWC-PKXQYO/2023|2023-03-29
avg_clade-2x1.0	cluster_307374	1	England/QEUH-326F5A4D/2023|2023-03-02
avg_clade-2x1.0	cluster_376534	4	USA/OH-CDC-QDX48587648/2023|OQ825928.1|2023-04-01,USA/FL-CDC-QDX47492729/2023|OQ654260.1|2023-03-02,USA/MI-CDC-VSX-A064372/2023|OQ651704.1|2023-03-06,USA/NY-CDC-QDX48095114/2023|OQ728314.1|2023-03-19
avg_clade-2x1.0	cluster_350515	2	USA/PA-CDC-QDX48095111/2023|OQ728104.1|2023-03-17,USA/PA-CDC-LC1024950/2023|OQ642790.1|2023-03-01
