strain	date	iso_year	iso_week_nr	iso_week	S1_mutations	clade_membership	country	country_exposure	division	division_exposure	emerging_lineage	lineage	mutational_fitness	recency	region	region_exposure	author	accession	Health_region	location	originating_lab	submitting_lab	logistic_growth	Representative_sampling
Portugal/PT22307/2021	2021-11-27	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	AY.127	1.26	Older	Europe	Europe	INSA		ALENTEJO	Evora	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22247/2021	2021-11-22	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	AY.127	1.26	Older	Europe	Europe	INSA		ALENTEJO	Redondo	SYNLAB	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21838/2021	2021-11-20	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	AY.127	1.26	Older	Europe	Europe	INSA		ALENTEJO	Evora	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22245/2021	2021-11-22	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	AY.127	1.26	Older	Europe	Europe	INSA		ALENTEJO	Redondo	SYNLAB	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22248/2021	2021-11-22	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	AY.127	1.26	Older	Europe	Europe	INSA		ALENTEJO	Redondo	SYNLAB	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22628/2021	2021-11-24	2021	47	2021W47	8.00	21J (Delta)	Portugal	Portugal	Acores	Acores	21J (Delta)	AY.128	1.17	Older	Europe	Europe	INSA		ACORES-RA	Horta	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT25844/2022	2022-01-09	2022	1	2022W01	9.00	21J (Delta)	Portugal	Portugal	Porto	Porto	AY.36 (Delta)	AY.36	1.25	One month ago	Europe	Europe	INSA		NORTE	Penafiel	UNILABS	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT22061/2021	2021-11-22	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Castelo Branco	Castelo Branco	AY.36 (Delta)	AY.36	1.21	Older	Europe	Europe	INSA		CENTRO	Vila de Rei	ULS Castelo Branco	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22062/2021	2021-11-22	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Castelo Branco	Castelo Branco	AY.36 (Delta)	AY.36	1.21	Older	Europe	Europe	INSA		CENTRO	Vila de Rei	ULS Castelo Branco	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23666/2021	2021-12-14	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	AY.36 (Delta)	AY.36	1.26	Older	Europe	Europe	INSA		NORTE	Oliveira de Azemeis	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23164/2021	2021-12-05	2021	48	2021W48	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	AY.36 (Delta)	AY.36	1.26	Older	Europe	Europe	INSA		NORTE	Santa Maria da Feira	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT25188/2022	2022-01-04	2022	1	2022W01	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	AY.36 (Delta)	AY.36	1.27	Older	Europe	Europe	INSA		NORTE	Santa Maria da Feira	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23657/2021	2021-12-12	2021	49	2021W49	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	AY.36 (Delta)	AY.36	1.26	Older	Europe	Europe	INSA		CENTRO	Aveiro	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23498/2021	2021-12-14	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	AY.36 (Delta)	AY.36	1.26	Older	Europe	Europe	INSA		ALENTEJO	Evora	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT24163/2021	2021-12-21	2021	51	2021W51	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	AY.36 (Delta)	AY.36	1.26	Older	Europe	Europe	INSA		NORTE	Santa Maria da Feira	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT24162/2021	2021-12-20	2021	51	2021W51	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	AY.36 (Delta)	AY.36	1.26	Older	Europe	Europe	INSA		NORTE	Santa Maria da Feira	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT22096/2021	2021-11-17	2021	46	2021W46	10.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.25	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22095/2021	2021-11-17	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22106/2021	2021-11-19	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21558/2021	2021-11-15	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.25	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22092/2021	2021-11-16	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.25	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22090/2021	2021-11-16	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.25	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22093/2021	2021-11-16	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.25	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22113/2021	2021-11-20	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.25	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22112/2021	2021-11-20	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.25	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22098/2021	2021-11-17	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22100/2021	2021-11-18	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22097/2021	2021-11-17	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21557/2021	2021-11-13	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22091/2021	2021-11-16	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22107/2021	2021-11-19	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22108/2021	2021-11-19	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	AY.36 (Delta)	AY.36	1.24	Older	Europe	Europe	INSA		ACORES-RA	Santa Cruz da Graciosa	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23495/2021	2021-12-13	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	B.1.617.2	1.29	Older	Europe	Europe	INSA		ALENTEJO	Evora	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT24712/2021	2021-12-27	2021	52	2021W52	10.00	21J (Delta)	Portugal	Portugal	Portalegre	Portalegre	21J (Delta)	B.1.617.2	1.32	Older	Europe	Europe	INSA		ALENTEJO	Portalegre	ULS Norte Alentejano	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23861/2021	2021-12-13	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	B.1.617.2	1.28	Older	Europe	Europe	INSA		ALENTEJO	Evora	ADR Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23862/2021	2021-12-13	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	B.1.617.2	1.28	Older	Europe	Europe	INSA		ALENTEJO	Evora	ADR Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT20849/2021	2021-11-08	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.102	1.32	Older	Europe	Europe	INSA		LX V TEJO	Coruche	SYNLAB	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21687/2021	2021-11-16	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Lisboa	Lisboa	21J (Delta)	AY.22	1.32	Older	Europe	Europe	INSA		LX V TEJO	Lisboa	UNILABS	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21944/2021	2021-11-22	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		CENTRO	Mealhada	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21297/2021	2021-11-14	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.42	1.31	Older	Europe	Europe	INSA		LX V TEJO	Coruche	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT20550/2021	2021-11-02	2021	44	2021W44	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		LX V TEJO	Santarem	SYNLAB	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21306/2021	2021-11-16	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		LX V TEJO	Almeirim	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT20198/2021	2021-11-01	2021	44	2021W44	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		LX V TEJO	Santarem	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21301/2021	2021-11-15	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		LX V TEJO	Salvaterra de Magos	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21302/2021	2021-11-15	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.33	Older	Europe	Europe	INSA		LX V TEJO	Coruche	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21183/2021	2021-11-07	2021	44	2021W44	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.33	Older	Europe	Europe	INSA, IBiMED - U Aveiro		LX V TEJO	Coruche	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21179/2021	2021-11-07	2021	44	2021W44	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.33	Older	Europe	Europe	INSA, IBiMED - U Aveiro		LX V TEJO	Coruche	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21159/2021	2021-11-08	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.33	Older	Europe	Europe	INSA, IBiMED - U Aveiro		LX V TEJO	Coruche	H Vila Franca Xira	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21013/2021	2021-11-05	2021	44	2021W44	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		ACORES-RA	Horta	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21015/2021	2021-11-05	2021	44	2021W44	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		ACORES-RA	Horta	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21011/2021	2021-11-05	2021	44	2021W44	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		ACORES-RA	Horta	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21565/2021	2021-11-15	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		ACORES-RA	Horta	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22630/2021	2021-11-24	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		ACORES-RA	Horta	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22627/2021	2021-11-24	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Acores	Acores	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		ACORES-RA	Horta	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT20816/2021	2021-11-08	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		LX V TEJO	Vila Nova da Barquinha	SYNLAB	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT20833/2021	2021-11-08	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Lisboa	Lisboa	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		LX V TEJO	Lisboa	SYNLAB	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21982/2021	2021-11-21	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Porto	Porto	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		NORTE	Porto	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21428/2021	2021-11-15	2021	46	2021W46	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		CENTRO	Aveiro	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23780/2021	2021-12-13	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Vila Real	Vila Real	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		NORTE	Peso da Regua	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23612/2021	2021-12-12	2021	49	2021W49	9.00	21J (Delta)	Portugal	Portugal	Braga	Braga	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		NORTE	Braga	H Braga	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23009/2021	2021-12-05	2021	48	2021W48	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA, IGC		LX V TEJO	Cartaxo	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23777/2021	2021-12-13	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		CENTRO	Oliveira do Bairro	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23170/2021	2021-12-06	2021	49	2021W49	9.00	21J (Delta)	Portugal	Portugal	Aveiro	Aveiro	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		CENTRO	Agueda	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT20938/2021	2021-11-09	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Leiria	Leiria	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		LX V TEJO	Obidos	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23430/2021	2021-12-13	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		LX V TEJO	Cartaxo	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT24150/2021	2021-12-21	2021	51	2021W51	9.00	21J (Delta)	Portugal	Portugal	Guarda	Guarda	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		CENTRO	Seia	ULS Guarda	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23352/2021	2021-12-06	2021	49	2021W49	9.00	21J (Delta)	Portugal	Portugal	Leiria	Leiria	21J (Delta)	AY.122	1.30	Older	Europe	Europe	INSA		LX V TEJO	Alcobaca	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22309/2021	2021-11-28	2021	47	2021W47	9.00	21J (Delta)	Portugal	Portugal	Evora	Evora	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		ALENTEJO	Evora	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23343/2021	2021-12-04	2021	48	2021W48	9.00	21J (Delta)	Portugal	Portugal	Leiria	Leiria	21J (Delta)	AY.22	1.30	Older	Europe	Europe	INSA		LX V TEJO	Alcobaca	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21131/2021	2021-11-08	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Viana do Castelo	Viana do Castelo	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		NORTE	Valenca	UNILABS	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21185/2021	2021-11-08	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA, IBiMED - U Aveiro		LX V TEJO	Santarem	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21103/2021	2021-11-08	2021	45	2021W45	9.00	21J (Delta)	Portugal	Portugal	Santarem	Santarem	21J (Delta)	AY.22	1.31	Older	Europe	Europe	INSA		LX V TEJO	Cartaxo	UNILABS	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22929/2021	2021-12-06	2021	49	2021W49	9.00	21J (Delta)	Portugal	Portugal	Beja	Beja	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA, IGC		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22928/2021	2021-12-06	2021	49	2021W49	9.00	21J (Delta)	Portugal	Portugal	Beja	Beja	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA, IGC		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23577/2021	2021-12-14	2021	50	2021W50	9.00	21J (Delta)	Portugal	Portugal	Beja	Beja	21J (Delta)	AY.22	1.34	Older	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23576/2021	2021-12-14	2021	50	2021W50	10.00	21J (Delta)	Portugal	Portugal	Beja	Beja	21J (Delta)	AY.22	1.36	Older	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT23578/2021	2021-12-14	2021	50	2021W50	10.00	21J (Delta)	Portugal	Portugal	Beja	Beja	21J (Delta)	AY.22	1.36	Older	Europe	Europe	INSA		ALENTEJO	Aljustrel	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-15.78	Weekly
Portugal/PT21308/2021	2021-11-12	2021	45	2021W45	10.00	21J (Delta)	Portugal	Portugal	Portalegre	Portalegre	21J (Delta)	AY.4	1.23	Older	Europe	Europe	INSA		ALENTEJO	Portalegre	ULS Norte Alentejano	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT21307/2021	2021-11-12	2021	45	2021W45	10.00	21J (Delta)	Portugal	Portugal	Portalegre	Portalegre	21J (Delta)	AY.4	1.26	Older	Europe	Europe	INSA		ALENTEJO	Portalegre	ULS Norte Alentejano	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23610/2021	2021-12-12	2021	49	2021W49	8.00	21J (Delta)	Portugal	Portugal	Braga	Braga	21J (Delta)	AY.4	1.22	Older	Europe	Europe	INSA		NORTE	Braga	H Braga	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-11.32	Weekly
Portugal/PT23290/2021	2021-12-04	2021	48	2021W48	8.00	21J (Delta)	Portugal	Portugal	Acores	Acores	21J (Delta)	AY.4	1.22	Older	Europe	Europe	INSA		ACORES-RA	Lagoa - I S Miguel	H Divino Espirito Santo - Ponta Delgada	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT22169/2021	2021-11-22	2021	47	2021W47	8.00	21J (Delta)	Portugal	Portugal	Lisboa	Lisboa	21J (Delta)	AY.4	1.22	Older	Europe	Europe	INSA		LX V TEJO	Lisboa	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT20623/2021	2021-11-01	2021	44	2021W44	8.00	21J (Delta)	Portugal	Portugal	Viseu	Viseu	21J (Delta)	AY.4	1.22	Older	Europe	Europe	INSA		CENTRO	Tondela	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT20629/2021	2021-11-01	2021	44	2021W44	8.00	21J (Delta)	Portugal	Portugal	Lisboa	Lisboa	21J (Delta)	AY.4	1.22	Older	Europe	Europe	INSA		LX V TEJO	Lisboa	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
Portugal/PT23757/2021	2021-12-13	2021	50	2021W50	8.00	21J (Delta)	Portugal	Portugal	Faro	Faro	21J (Delta)	AY.4	1.24	Older	Europe	Europe	INSA		ALGARVE	Loule	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-11.25	Weekly
Portugal/PT20588/2021	2021-11-01	2021	44	2021W44	8.00	21J (Delta)	Portugal	Portugal	Madeira	Madeira	21J (Delta)	AY.4	1.24	Older	Europe	Europe	INSA		MADEIRA-RA	Santa Cruz	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)		Weekly
